## Mon May 19 19:33:23 2025
## emapper-2.1.12
## /emapper_web_jobs/home/emapper/miniforge3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_m55g7mdv --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_m55g7mdv --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_m55g7mdv/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype CDS --translate --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
M82_03g006630.3.1	4081.Solyc03g006630.2.1	0.0	973.0	COG1597@1|root,KOG1116@2759|Eukaryota,37RSD@33090|Viridiplantae,3G745@35493|Streptophyta,44FW5@71274|asterids	35493|Streptophyta	IT	Diacylglycerol kinase catalytic domain (presumed)	-	GO:0000166,GO:0000287,GO:0000325,GO:0001101,GO:0001558,GO:0001727,GO:0001932,GO:0001934,GO:0001959,GO:0003376,GO:0003674,GO:0003676,GO:0003677,GO:0003824,GO:0004888,GO:0004930,GO:0005488,GO:0005515,GO:0005516,GO:0005524,GO:0005543,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005773,GO:0005774,GO:0005829,GO:0005886,GO:0006066,GO:0006355,GO:0006457,GO:0006629,GO:0006643,GO:0006665,GO:0006670,GO:0006793,GO:0006796,GO:0006807,GO:0006937,GO:0006940,GO:0007154,GO:0007165,GO:0007186,GO:0007275,GO:0007346,GO:0008144,GO:0008150,GO:0008152,GO:0008284,GO:0008289,GO:0008481,GO:0008610,GO:0009056,GO:0009058,GO:0009705,GO:0009719,GO:0009725,GO:0009737,GO:0009791,GO:0009845,GO:0009889,GO:0009893,GO:0009966,GO:0009967,GO:0009987,GO:0010033,GO:0010468,GO:0010556,GO:0010562,GO:0010604,GO:0010646,GO:0010647,GO:0010799,GO:0010800,GO:0010803,GO:0010941,GO:0016020,GO:0016042,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017050,GO:0017076,GO:0019219,GO:0019220,GO:0019222,GO:0019722,GO:0019751,GO:0019899,GO:0019902,GO:0019903,GO:0019932,GO:0022603,GO:0023051,GO:0023052,GO:0023056,GO:0030148,GO:0030149,GO:0030258,GO:0030307,GO:0030334,GO:0030335,GO:0030554,GO:0031090,GO:0031323,GO:0031325,GO:0031326,GO:0031396,GO:0031398,GO:0031399,GO:0031401,GO:0032268,GO:0032270,GO:0032501,GO:0032502,GO:0032553,GO:0032555,GO:0032559,GO:0032870,GO:0032879,GO:0033993,GO:0034311,GO:0034312,GO:0034641,GO:0035556,GO:0035639,GO:0036094,GO:0038023,GO:0038036,GO:0040008,GO:0040012,GO:0040017,GO:0042127,GO:0042221,GO:0042325,GO:0042327,GO:0042981,GO:0043066,GO:0043067,GO:0043069,GO:0043167,GO:0043168,GO:0043169,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044057,GO:0044093,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044249,GO:0044255,GO:0044271,GO:0044281,GO:0044283,GO:0044422,GO:0044424,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0045125,GO:0045765,GO:0045766,GO:0045787,GO:0045927,GO:0045931,GO:0045933,GO:0045937,GO:0045987,GO:0046165,GO:0046173,GO:0046466,GO:0046467,GO:0046512,GO:0046519,GO:0046520,GO:0046521,GO:0046834,GO:0046872,GO:0048145,GO:0048146,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0048856,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051090,GO:0051091,GO:0051092,GO:0051094,GO:0051128,GO:0051171,GO:0051173,GO:0051174,GO:0051239,GO:0051240,GO:0051246,GO:0051247,GO:0051252,GO:0051270,GO:0051272,GO:0051716,GO:0051721,GO:0051726,GO:0060089,GO:0060255,GO:0060548,GO:0060759,GO:0065007,GO:0065009,GO:0070300,GO:0070887,GO:0071215,GO:0071229,GO:0071310,GO:0071396,GO:0071495,GO:0071704,GO:0071944,GO:0080090,GO:0090257,GO:0090351,GO:0090520,GO:0097159,GO:0097164,GO:0097305,GO:0097306,GO:0097367,GO:0098588,GO:0098805,GO:1901222,GO:1901224,GO:1901265,GO:1901342,GO:1901363,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901615,GO:1901617,GO:1901700,GO:1901701,GO:1902531,GO:1902533,GO:1903320,GO:1903322,GO:1903506,GO:1904018,GO:2000026,GO:2000112,GO:2000145,GO:2000147,GO:2001141	2.7.1.91	ko:K04718	ko00600,ko01100,ko04020,ko04071,ko04072,ko04370,ko04371,ko04666,ko05152,map00600,map01100,map04020,map04071,map04072,map04370,map04371,map04666,map05152	M00100	R01926,R02976	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	DAGK_cat
M82_03g007790.3.1	4081.Solyc03g007790.2.1	0.0	1750.0	28KVT@1|root,2QTC9@2759|Eukaryota,37KJS@33090|Viridiplantae,3GCK5@35493|Streptophyta,44CIX@71274|asterids	35493|Streptophyta	T	Bulb-type mannose-specific lectin	-	GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005488,GO:0005515,GO:0005516,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0071704,GO:0071944,GO:0140096,GO:1901564	2.7.11.1	ko:K04733	ko04010,ko04064,ko04620,ko04621,ko04624,ko04722,ko05133,ko05140,ko05142,ko05145,ko05152,ko05162,ko05164,map04010,map04064,map04620,map04621,map04624,map04722,map05133,map05140,map05142,map05145,map05152,map05162,map05164	M00686	-	-	ko00000,ko00001,ko00002,ko01000,ko01001	-	-	-	B_lectin,Pkinase,S_locus_glycop
M82_03g007830.3.1	4081.Solyc03g007830.2.1	9.04e-120	342.0	2BRGT@1|root,2RZIT@2759|Eukaryota,37UN4@33090|Viridiplantae,3GJEQ@35493|Streptophyta,44TEH@71274|asterids	35493|Streptophyta	S	CAAD domains of cyanobacterial aminoacyl-tRNA synthetase	-	-	-	-	-	-	-	-	-	-	-	-	CAAD
M82_03g025890.2.1	4081.Solyc03g025890.1.1	0.0	2189.0	COG0249@1|root,KOG0218@2759|Eukaryota,37PDJ@33090|Viridiplantae,3GC5Z@35493|Streptophyta,44EP2@71274|asterids	35493|Streptophyta	L	Component of the post-replicative DNA mismatch repair system (MMR)	-	GO:0000217,GO:0000404,GO:0003674,GO:0003676,GO:0003677,GO:0003684,GO:0003690,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006259,GO:0006281,GO:0006298,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0008094,GO:0008150,GO:0008152,GO:0009987,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0030983,GO:0032135,GO:0032300,GO:0032991,GO:0033554,GO:0034641,GO:0042623,GO:0043170,GO:0043570,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0050896,GO:0051276,GO:0051716,GO:0071704,GO:0071840,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1990391	-	ko:K08736	ko01524,ko03430,ko05200,ko05210,map01524,map03430,map05200,map05210	-	-	-	ko00000,ko00001,ko03400	-	-	-	MutS_I,MutS_II,MutS_III,MutS_IV,MutS_V
M82_03g026200.3.1	4081.Solyc03g026200.2.1	1.13e-214	593.0	28IAQ@1|root,2QQM6@2759|Eukaryota,37SJS@33090|Viridiplantae,3GG2S@35493|Streptophyta,44C25@71274|asterids	35493|Streptophyta	S	Cofactor assembly of complex C subunit B, CCB2/CCB4	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0008150,GO:0009507,GO:0009536,GO:0009987,GO:0010190,GO:0016043,GO:0017004,GO:0022607,GO:0034622,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043933,GO:0044085,GO:0044424,GO:0044444,GO:0044464,GO:0065003,GO:0071840	-	-	-	-	-	-	-	-	-	-	CCB2_CCB4
M82_03g026370.1.1	4081.Solyc03g026370.1.1	4.98e-74	221.0	2CJMB@1|root,2S3TX@2759|Eukaryota,37W4X@33090|Viridiplantae,3GKHK@35493|Streptophyta,44KZJ@71274|asterids	35493|Streptophyta	S	LysM domain	-	-	-	-	-	-	-	-	-	-	-	-	LysM
M82_03g032230.1.1	4081.Solyc03g032230.1.1	3.26e-221	612.0	28NCI@1|root,2QUY1@2759|Eukaryota,37QEN@33090|Viridiplantae,3GFDN@35493|Streptophyta,44QMN@71274|asterids	35493|Streptophyta	S	Arabidopsis protein of unknown function	-	-	-	-	-	-	-	-	-	-	-	-	DUF241
M82_03g033980.3.1	4081.Solyc03g033980.2.1	1.84e-298	813.0	KOG2502@1|root,KOG2502@2759|Eukaryota,37NTJ@33090|Viridiplantae,3GC4T@35493|Streptophyta,44SPN@71274|asterids	35493|Streptophyta	S	Belongs to the TUB family	-	GO:0003674,GO:0003700,GO:0005488,GO:0005543,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0005886,GO:0006355,GO:0008150,GO:0008289,GO:0009536,GO:0009605,GO:0009607,GO:0009620,GO:0009889,GO:0010468,GO:0010556,GO:0016020,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0035091,GO:0043167,GO:0043168,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0051704,GO:0051707,GO:0060255,GO:0065007,GO:0071944,GO:0080090,GO:0140110,GO:1903506,GO:2000112,GO:2001141	-	-	-	-	-	-	-	-	-	-	F-box,Tub
M82_03g034320.3.1	4081.Solyc03g034320.2.1	4.97e-309	842.0	COG2071@1|root,2QR1H@2759|Eukaryota,37RE4@33090|Viridiplantae,3G7M2@35493|Streptophyta,44NHK@71274|asterids	35493|Streptophyta	F	Peptidase C26	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_C26
M82_03g043770.3.1	4113.PGSC0003DMT400043020	0.0	959.0	COG4886@1|root,2QQRQ@2759|Eukaryota,37J7J@33090|Viridiplantae,3GA60@35493|Streptophyta,44FWA@71274|asterids	35493|Streptophyta	T	Belongs to the protein kinase superfamily. Ser Thr protein kinase family	-	GO:0000003,GO:0003006,GO:0003674,GO:0005102,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0007275,GO:0008150,GO:0009791,GO:0009888,GO:0009908,GO:0010073,GO:0010075,GO:0016020,GO:0022414,GO:0032501,GO:0032502,GO:0033612,GO:0040008,GO:0043621,GO:0044464,GO:0048229,GO:0048367,GO:0048437,GO:0048507,GO:0048509,GO:0048608,GO:0048638,GO:0048731,GO:0048856,GO:0050789,GO:0050793,GO:0061458,GO:0065007,GO:0071944,GO:0090567,GO:0099402	-	-	-	-	-	-	-	-	-	-	LRRNT_2,LRR_1,LRR_4,LRR_8,Pkinase,Pkinase_Tyr
M82_03g044790.3.1	4081.Solyc03g044790.2.1	4.35e-194	537.0	28P9T@1|root,2QVWZ@2759|Eukaryota,37THJ@33090|Viridiplantae,3GGFB@35493|Streptophyta,44IBH@71274|asterids	35493|Streptophyta	S	esterase	-	-	-	-	-	-	-	-	-	-	-	-	Abhydrolase_1,Abhydrolase_6
M82_03g046207.1.1	4113.PGSC0003DMT400093829	0.0	2110.0	KOG4658@1|root,KOG4658@2759|Eukaryota,37K9K@33090|Viridiplantae,3G8N8@35493|Streptophyta	35493|Streptophyta	T	Belongs to the disease resistance NB-LRR family	-	GO:0005575,GO:0005623,GO:0005886,GO:0006950,GO:0006952,GO:0007154,GO:0007165,GO:0008150,GO:0009987,GO:0016020,GO:0023052,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0071944	-	-	-	-	-	-	-	-	-	-	LRR_8,NB-ARC
M82_03g046450.3.1	4081.Solyc03g046450.2.1	0.0	4185.0	KOG1825@1|root,KOG1825@2759|Eukaryota,37N4R@33090|Viridiplantae,3GBY0@35493|Streptophyta,44RX3@71274|asterids	35493|Streptophyta	S	Protein furry homolog-like	-	-	-	-	-	-	-	-	-	-	-	-	MOR2-PAG1_C,MOR2-PAG1_N,MOR2-PAG1_mid
M82_03g062650.3.1	4081.Solyc03g062650.2.1	0.0	4307.0	COG5543@1|root,KOG1810@2759|Eukaryota,37J97@33090|Viridiplantae,3GCNV@35493|Streptophyta,44N98@71274|asterids	35493|Streptophyta	D	Putative death-receptor fusion protein (DUF2428)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2428
M82_03g063680.2.1	4081.Solyc03g063680.1.1	0.0	1379.0	KOG1595@1|root,KOG1595@2759|Eukaryota,37NJJ@33090|Viridiplantae,3GDI4@35493|Streptophyta,44RBA@71274|asterids	35493|Streptophyta	S	zinc finger	-	GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0140110,GO:1903506,GO:2000112,GO:2001141	-	-	-	-	-	-	-	-	-	-	Ank,Ank_2,Ank_4,zf-CCCH
M82_03g063720.3.1	4081.Solyc03g063720.2.1	0.0	1271.0	28P47@1|root,2QVQV@2759|Eukaryota,37S8E@33090|Viridiplantae,3G9NT@35493|Streptophyta,44SJ1@71274|asterids	35493|Streptophyta	S	PHD zinc finger	-	-	-	-	-	-	-	-	-	-	-	-	Myb_DNA-bind_6,Myb_DNA-binding
M82_03g078010.1.1	4113.PGSC0003DMT400038935	1.97e-100	312.0	2CMQD@1|root,2QRDV@2759|Eukaryota,37QIN@33090|Viridiplantae,3GEA1@35493|Streptophyta	35493|Streptophyta	S	function. Its presence in a non-photosynthetic plant (Epifagus virginiana) and experiments in tobacco indicate that it has an essential function which is probably not related to photosynthesis	ycf2	-	-	-	-	-	-	-	-	-	-	-	DUF825
M82_03g078300.2.1	4081.Solyc03g078300.1.1	0.0	1793.0	KOG4658@1|root,KOG4658@2759|Eukaryota,37P43@33090|Viridiplantae,3GF32@35493|Streptophyta,44MFY@71274|asterids	35493|Streptophyta	T	Belongs to the disease resistance NB-LRR family	-	-	-	ko:K19613	ko04014,map04014	-	-	-	ko00000,ko00001	-	-	-	LRR_8,NB-ARC
M82_03g078780.2.1	4081.Solyc03g078810.2.1	1.24e-308	844.0	KOG1192@1|root,KOG1192@2759|Eukaryota,37P6G@33090|Viridiplantae,3GH1F@35493|Streptophyta,44F15@71274|asterids	35493|Streptophyta	CG	Belongs to the UDP-glycosyltransferase family	-	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0008194,GO:0016740,GO:0016757,GO:0016758,GO:0035251,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0046527,GO:0047254,GO:0080043,GO:0080044	1.14.14.1,2.4.1.202	ko:K07408,ko:K13227,ko:K13493	ko00140,ko00380,ko00402,ko00830,ko00908,ko00980,ko01100,ko01110,ko04913,ko05204,map00140,map00380,map00402,map00830,map00908,map00980,map01100,map01110,map04913,map05204	-	R02354,R02355,R03089,R03408,R03629,R04579,R07000,R07001,R07021,R07022,R07079,R07080,R07081,R07085,R07087,R07098,R07099,R07426,R08075,R08390,R08392,R09418,R09423,R09442	RC00005,RC00046,RC00049,RC00122,RC00661,RC00704,RC00723,RC00724,RC01444,RC01445,RC01727,RC01732,RC01733,RC02531	ko00000,ko00001,ko00199,ko01000,ko01003	-	GT1	-	UDPGT
M82_03g078800.2.1	4081.Solyc03g078800.2.1	1.86e-205	567.0	KOG1192@1|root,KOG1192@2759|Eukaryota,37KNH@33090|Viridiplantae,3GD2E@35493|Streptophyta	35493|Streptophyta	CG	Belongs to the UDP-glycosyltransferase family	-	-	2.4.1.323	ko:K21373	-	-	-	-	ko00000,ko01000,ko01003	-	GT1	-	UDPGT
M82_03g078830.1.1	4081.Solyc03g078830.1.1	0.0	901.0	2CN29@1|root,2QTFS@2759|Eukaryota,37I2C@33090|Viridiplantae,3GAMU@35493|Streptophyta,44PJ2@71274|asterids	35493|Streptophyta	S	Plant protein of unknown function	-	-	-	-	-	-	-	-	-	-	-	-	DUF247
M82_03g096000.3.1	4081.Solyc03g096000.2.1	0.0	3331.0	KOG0985@1|root,KOG0985@2759|Eukaryota,37KUU@33090|Viridiplantae,3GGGA@35493|Streptophyta,44SVN@71274|asterids	35493|Streptophyta	U	Clathrin-H-link	-	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0005794,GO:0005829,GO:0005886,GO:0005911,GO:0006810,GO:0006897,GO:0006898,GO:0008150,GO:0009506,GO:0009507,GO:0009536,GO:0009987,GO:0010118,GO:0012505,GO:0016020,GO:0016192,GO:0030054,GO:0031090,GO:0042802,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0051179,GO:0051234,GO:0055044,GO:0071944,GO:0072583,GO:0098588,GO:0098657,GO:0098805	-	ko:K04646	ko04142,ko04144,ko04721,ko04961,ko05016,ko05100,map04142,map04144,map04721,map04961,map05016,map05100	-	-	-	ko00000,ko00001,ko04131,ko04147	-	-	-	Clathrin,Clathrin-link,Clathrin_H_link,Clathrin_propel
M82_03g095680.2.1	4096.XP_009782132.1	0.0	2270.0	COG0553@1|root,KOG0298@2759|Eukaryota,37IJD@33090|Viridiplantae,3GE6A@35493|Streptophyta,44P9R@71274|asterids	35493|Streptophyta	L	SNF2 family N-terminal domain	-	GO:0000209,GO:0003674,GO:0003824,GO:0004842,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0006464,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009987,GO:0016567,GO:0016740,GO:0019538,GO:0019787,GO:0019899,GO:0031625,GO:0031974,GO:0031981,GO:0032446,GO:0033554,GO:0036211,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044389,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0050896,GO:0051716,GO:0061630,GO:0061659,GO:0070013,GO:0070647,GO:0071704,GO:0140096,GO:1901564	2.3.2.27	ko:K15710	-	-	-	-	ko00000,ko01000,ko04121	-	-	-	Helicase_C,PHD,SNF2_N,zf-C3HC4
M82_01g017510.1-c2.1	4081.Solyc01g017510.1.1	1.77e-144	412.0	COG0086@1|root,2QPYA@2759|Eukaryota,37HSD@33090|Viridiplantae,3GDVE@35493|Streptophyta	35493|Streptophyta	K	RNA polymerase	rpoC2	GO:0000428,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009536,GO:0030880,GO:0032991,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0061695,GO:1902494,GO:1990234	2.7.7.6	ko:K03046	ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020	M00183	R00435,R00441,R00442,R00443	RC02795	br01611,ko00000,ko00001,ko00002,ko01000,ko03021,ko03400	-	-	-	-
M82_03g095310.3.1	4081.Solyc03g095310.2.1	0.0	1051.0	COG2124@1|root,KOG0157@2759|Eukaryota,37IE9@33090|Viridiplantae,3G9JY@35493|Streptophyta,44E70@71274|asterids	35493|Streptophyta	Q	cytochrome P450	-	GO:0003674,GO:0003824,GO:0004497,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009308,GO:0009690,GO:0009691,GO:0009987,GO:0010817,GO:0016491,GO:0018130,GO:0019438,GO:0033397,GO:0033398,GO:0033400,GO:0033466,GO:0034641,GO:0034754,GO:0042445,GO:0042446,GO:0044237,GO:0044249,GO:0044271,GO:0046483,GO:0055114,GO:0065007,GO:0065008,GO:0071704,GO:0072521,GO:0072522,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	-	ko:K20661,ko:K20662	-	-	-	-	ko00000,ko00199,ko01000	-	-	-	p450
M82_03g095240.3.1	4096.XP_009759170.1	0.0	1263.0	COG2940@1|root,KOG2084@2759|Eukaryota,37SES@33090|Viridiplantae,3GCJ2@35493|Streptophyta,44CVV@71274|asterids	35493|Streptophyta	B	SET domain	-	-	-	-	-	-	-	-	-	-	-	-	SET,TPR_8,zf-MYND
M82_03g094020.3.1	4081.Solyc03g094020.2.1	0.0	1766.0	COG1501@1|root,KOG1065@2759|Eukaryota,37Q4B@33090|Viridiplantae,3GEJH@35493|Streptophyta,44HA9@71274|asterids	35493|Streptophyta	G	Glycosyl hydrolases family 31	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_31
M82_03g093850.2.1	4096.XP_009771549.1	0.0	1687.0	COG0210@1|root,KOG2108@2759|Eukaryota,37KYC@33090|Viridiplantae,3GCYH@35493|Streptophyta,44DHX@71274|asterids	35493|Streptophyta	L	UvrD/REP helicase N-terminal domain	-	GO:0003674,GO:0003678,GO:0003824,GO:0004386,GO:0006139,GO:0006259,GO:0006310,GO:0006725,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009987,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017111,GO:0032392,GO:0032508,GO:0034641,GO:0036292,GO:0043138,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0051276,GO:0071103,GO:0071704,GO:0071840,GO:0090304,GO:0140097,GO:1901360	-	-	-	-	-	-	-	-	-	-	UvrD-helicase,UvrD_C
M82_03g093650.3.1	4081.Solyc03g093650.2.1	0.0	2331.0	COG1132@1|root,KOG0055@2759|Eukaryota,37IA4@33090|Viridiplantae,3GAS2@35493|Streptophyta,44DPV@71274|asterids	35493|Streptophyta	Q	ABC transporter transmembrane region	-	-	3.6.3.44	ko:K05658	ko02010,ko04976,ko05206,ko05226,map02010,map04976,map05206,map05226	-	-	-	ko00000,ko00001,ko01000,ko02000,ko04090,ko04147	3.A.1.201	-	-	ABC_membrane,ABC_tran
M82_03g093480.3.1	4081.Solyc03g093480.2.1	0.0	4090.0	KOG1837@1|root,KOG1837@2759|Eukaryota,37MKW@33090|Viridiplantae,3GBK5@35493|Streptophyta,44FIB@71274|asterids	35493|Streptophyta	S	BP28CT (NUC211) domain	-	GO:0000462,GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0006139,GO:0006355,GO:0006356,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0016070,GO:0016072,GO:0019219,GO:0019222,GO:0022613,GO:0030490,GO:0030515,GO:0030684,GO:0030686,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031974,GO:0031981,GO:0032040,GO:0032991,GO:0034455,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0042274,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044085,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044452,GO:0044464,GO:0045893,GO:0045935,GO:0045943,GO:0046483,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0070013,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1902680,GO:1903506,GO:1903508,GO:1990904,GO:2000112,GO:2001141	-	ko:K14550	ko03008,map03008	-	-	-	ko00000,ko00001,ko03009	-	-	-	BP28CT,U3snoRNP10
M82_03g093450.3.1	4081.Solyc03g093450.2.1	0.0	1546.0	COG0515@1|root,2QQ92@2759|Eukaryota,37M00@33090|Viridiplantae,3G7XU@35493|Streptophyta,44PW3@71274|asterids	35493|Streptophyta	T	Modified RING finger domain	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0009507,GO:0009536,GO:0016020,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0071944	2.7.11.1	ko:K04730	ko04010,ko04064,ko04620,ko04624,ko04722,ko05133,ko05140,ko05142,ko05145,ko05152,ko05162,ko05169,map04010,map04064,map04620,map04624,map04722,map05133,map05140,map05142,map05145,map05152,map05162,map05169	M00686	-	-	ko00000,ko00001,ko00002,ko01000,ko01001	-	-	-	Pkinase,Pkinase_Tyr,U-box,Usp
M82_03g093380.2.1	4081.Solyc03g093380.1.1	0.0	1637.0	COG0515@1|root,2QQCZ@2759|Eukaryota,37PZK@33090|Viridiplantae,3GA01@35493|Streptophyta,44NSD@71274|asterids	4081.Solyc03g093380.1.1|-	T	Carbohydrate-binding protein of the ER	-	-	-	-	-	-	-	-	-	-	-	-	-
M82_03g093280.2.1	4081.Solyc03g093280.1.1	1.38e-239	659.0	COG0656@1|root,KOG1577@2759|Eukaryota,37MVB@33090|Viridiplantae,3GERU@35493|Streptophyta,44RE4@71274|asterids	35493|Streptophyta	S	Aldo/keto reductase family	-	-	1.1.1.2	ko:K00002	ko00010,ko00040,ko00561,ko00930,ko01100,ko01110,ko01120,ko01130,ko01220,map00010,map00040,map00561,map00930,map01100,map01110,map01120,map01130,map01220	M00014	R00746,R01041,R01481,R05231	RC00087,RC00088,RC00099,RC00108	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	Aldo_ket_red
M82_03g093150.2.1	4081.Solyc03g093150.1.1	5.04e-247	733.0	KOG4197@1|root,KOG4197@2759|Eukaryota,37QS4@33090|Viridiplantae,3GCZ1@35493|Streptophyta,44FMU@71274|asterids	35493|Streptophyta	S	Pentatricopeptide repeat-containing protein	-	GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004518,GO:0004519,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0016070,GO:0016787,GO:0016788,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0090305,GO:0097159,GO:1901360,GO:1901363	-	-	-	-	-	-	-	-	-	-	PPR,PPR_1,PPR_2,PPR_3
